;DSI
162;0.7991405725479126
163;0.7761251926422119
164;0.7761251926422119
165;0.7927712798118591
166;0.815524160861969
167;0.815524160861969
168;0.7611457109451294
169;0.7915341854095459
170;0.7915341854095459
171;0.7557507753372192
172;0.7843624353408813
173;0.7561481595039368
174;0.7606018781661987
175;0.7843877673149109
176;0.7843877673149109
177;0.8099565505981445
178;0.8130177855491638
179;0.8130177855491638
180;0.8095709681510925
181;0.7944995760917664
182;0.8090528845787048
183;0.8090528845787048
184;0.7794343829154968
185;0.7794343829154968
186;0.8077409267425537
187;0.7981615662574768
188;0.7981615662574768
189;0.7436780333518982
190;0.7961962819099426
191;0.7961962819099426
192;0.7760268449783325
193;0.7719060182571411
194;0.7924548983573914
195;0.8068804144859314
196;0.7931513786315918
197;0.8229441046714783
198;0.8229441046714783
199;0.8229441046714783
200;0.8117486238479614
201;0.8117486238479614
202;0.7453532814979553
203;0.7900733947753906
204;0.7701374292373657
205;0.7733182311058044
206;0.7701374292373657
207;0.7942048907279968
208;0.7942048907279968
209;0.8093870878219604
210;0.7615373730659485
211;0.8001176714897156
212;0.8001176714897156
213;0.8057624101638794
214;0.8182300329208374
215;0.8182300329208374
216;0.7666664123535156
217;0.7848075032234192
218;0.7461833953857422
219;0.7461833953857422
220;0.7848075032234192
221;0.790283203125
222;0.790283203125
223;0.804726779460907
224;0.7946500182151794
225;0.7805418968200684
226;0.7968643307685852
227;0.7824695110321045
228;0.798031747341156
229;0.798031747341156
230;0.8050758838653564
231;0.7933723330497742
232;0.7933723330497742
233;0.7936022877693176
234;0.8155255317687988
235;0.7936022877693176
236;0.7935696840286255
237;0.8206259608268738
238;0.8087534308433533
239;0.8087534308433533
240;0.8270354270935059
241;0.7411628365516663
242;0.8055692315101624
243;0.7940039038658142
244;0.7581613659858704
245;0.769707202911377
246;0.769707202911377
247;0.769707202911377
248;0.7917892336845398
249;0.8033376336097717
250;0.8105626702308655
251;0.8105626702308655
252;0.8105626702308655
253;0.7779403924942017
254;0.7369011044502258
255;0.7963632941246033
256;0.7541407346725464
257;0.8269501328468323
258;0.8117698431015015
259;0.8399137854576111
260;0.7665159106254578
261;0.8021238446235657
262;0.7878949046134949
263;0.8153975009918213
264;0.8065813183784485
265;0.7864618897438049
266;0.7864618897438049
267;0.805269718170166
268;0.7864618897438049
269;0.7864618897438049
270;0.7864618897438049
271;0.805269718170166
272;0.7792941927909851
273;0.7864618897438049
274;0.805269718170166
275;0.8093531131744385
276;0.8093531131744385
277;0.7864618897438049
278;0.7864618897438049
279;0.805269718170166
280;0.805269718170166
281;0.805269718170166
282;0.7864618897438049
283;0.805269718170166
284;0.805269718170166
285;0.8001796007156372
286;0.8212737441062927
287;0.8212737441062927
288;0.8001796007156372
289;0.8212737441062927
290;0.8001796007156372
291;0.8212737441062927
292;0.8194804787635803
293;0.8194804787635803
294;0.8001796007156372
295;0.8212737441062927
296;0.8212737441062927
297;0.7898451089859009
298;0.7102960348129272
299;0.7213732004165649
300;0.7572122812271118
301;0.7213732004165649
302;0.7898451089859009
303;0.7102960348129272
304;0.7695850133895874
305;0.7695850133895874
306;0.7695850133895874
307;0.7509064674377441
308;0.7213732004165649
309;0.7450446486473083
310;0.7255910634994507
311;0.767404317855835
312;0.6916624903678894
313;0.8211766481399536
314;0.8211766481399536
315;0.7450446486473083
316;0.7851401567459106
317;0.8211766481399536
318;0.8211766481399536
319;0.7450446486473083
320;0.7851401567459106
321;0.6916624903678894
322;0.7870692014694214
323;0.8096619248390198
324;0.7956144213676453
325;0.8096619248390198
326;0.7676403522491455
327;0.7956144213676453
328;0.8184245824813843
329;0.7870692014694214
330;0.8096619248390198
331;0.8184245824813843
332;0.7676403522491455
333;0.8198400139808655
334;0.7489646077156067
335;0.7831710577011108
336;0.8198400139808655
337;0.7489646077156067
338;0.7763007879257202
339;0.7831710577011108
340;0.8148841857910156
341;0.8148841857910156
342;0.7965235710144043
343;0.8198400139808655
344;0.7489646077156067
345;0.8079327344894409
346;0.7916797399520874
347;0.8032442927360535
348;0.8109809160232544
349;0.7853178381919861
350;0.7853178381919861
351;0.7916797399520874
352;0.8032442927360535
353;0.8109809160232544
354;0.7853178381919861
355;0.7916797399520874
356;0.7610306739807129
357;0.7962597012519836
358;0.8109809160232544
359;0.8156787157058716
360;0.7338078618049622
361;0.759361743927002
362;0.7737310528755188
363;0.759361743927002
364;0.8078911900520325
365;0.8156787157058716
366;0.759361743927002
367;0.8078911900520325
368;0.8104246854782104
369;0.7526852488517761
370;0.8301630616188049
371;0.7266130447387695
372;0.7926231026649475
373;0.8059479594230652
374;0.8104246854782104
375;0.8301630616188049
376;0.8059479594230652
377;0.8059479594230652
378;0.762241005897522
379;0.8143318891525269
380;0.7657719254493713
381;0.8144873380661011
382;0.7946764826774597
383;0.7895946502685547
384;0.8143318891525269
385;0.8143318891525269
386;0.8144873380661011
387;0.8144873380661011
388;0.7946764826774597
389;0.8143318891525269
390;0.8143318891525269
391;0.7657719254493713
392;0.8144873380661011
393;0.8144873380661011
394;0.7837681770324707
395;0.7788848876953125
396;0.7352568507194519
397;0.7788054347038269
398;0.7837681770324707
399;0.7837681770324707
400;0.7788848876953125
401;0.7837681770324707
402;0.8088313937187195
403;0.7837681770324707
404;0.7788848876953125
405;0.7788054347038269
406;0.8088313937187195
407;0.7841036319732666
408;0.7822516560554504
409;0.7881721258163452
410;0.7805745601654053
411;0.8031718134880066
412;0.7822516560554504
413;0.7881721258163452
414;0.7881721258163452
415;0.8054709434509277
416;0.7461722493171692
417;0.7684456706047058
418;0.7684456706047058
419;0.7684456706047058
420;0.7915908694267273
421;0.7684456706047058
422;0.7684456706047058
423;0.7915908694267273
424;0.7461722493171692
425;0.7684456706047058
426;0.8008702397346497
427;0.7961054444313049
428;0.8040997385978699
429;0.8040997385978699
430;0.7697696089744568
431;0.7697696089744568
432;0.7961054444313049
433;0.7697696089744568
434;0.7937749624252319
435;0.7961054444313049
436;0.7926216721534729
437;0.757745087146759
438;0.7697696089744568
439;0.7937749624252319
440;0.7570474743843079
441;0.7614256739616394
442;0.7930716276168823
443;0.8223679661750793
444;0.7726737856864929
445;0.811029851436615
446;0.7726737856864929
447;0.8223679661750793
448;0.7726737856864929
449;0.7570474743843079
450;0.7570474743843079
451;0.811029851436615
452;0.8083595037460327
453;0.8223679661750793
454;0.813274621963501
455;0.8003130555152893
456;0.7772117853164673
457;0.817470908164978
458;0.8204138875007629
459;0.8003130555152893
460;0.817470908164978
461;0.778560221195221
462;0.7670431137084961
463;0.813274621963501
464;0.8003130555152893
465;0.7772117853164673
466;0.817470908164978
467;0.7957425117492676
468;0.7659488916397095
469;0.7484773397445679
470;0.7934030890464783
471;0.7957425117492676
472;0.7484773397445679
473;0.7484773397445679
474;0.7934030890464783
475;0.7659488916397095
476;0.7957425117492676
477;0.7659488916397095
478;0.7484773397445679
479;0.7934030890464783
480;0.7927344441413879
481;0.7927344441413879
482;0.8043596744537354
483;0.7927344441413879
484;0.7927344441413879
485;0.763716459274292
486;0.8043596744537354
487;0.7927344441413879
488;0.7927344441413879
489;0.763716459274292
490;0.8043596744537354
491;0.8041768670082092
492;0.7912618517875671
493;0.822510302066803
494;0.7912618517875671
495;0.822510302066803
496;0.8041768670082092
497;0.8041768670082092
498;0.7912618517875671
499;0.822510302066803
500;0.8041768670082092
501;0.8041768670082092
502;0.7912618517875671
503;0.822510302066803
504;0.7393968105316162
505;0.7353620529174805
506;0.8065118193626404
507;0.7985203266143799
508;0.7393968105316162
509;0.7628985643386841
510;0.8065118193626404
511;0.7393968105316162
512;0.7393968105316162
513;0.7393968105316162
514;0.7628985643386841
515;0.8065118193626404
516;0.7985203266143799
517;0.7965903282165527
518;0.7965903282165527
519;0.7965903282165527
520;0.8096634745597839
521;0.7965903282165527
522;0.8096634745597839
523;0.8096634745597839
524;0.7965903282165527
525;0.7965903282165527
526;0.7965903282165527
527;0.8096634745597839
528;0.8096634745597839
529;0.8051377534866333
530;0.8044365644454956
531;0.7902805805206299
532;0.7902805805206299
533;0.8009554147720337
534;0.8047069311141968
535;0.7902805805206299
536;0.7902805805206299
537;0.8009554147720337
538;0.7874314785003662
539;0.8051377534866333
540;0.786047101020813
541;0.786047101020813
542;0.8198286890983582
543;0.8198286890983582
544;0.786047101020813
545;0.74085932970047
546;0.8198286890983582
547;0.8198286890983582
548;0.786047101020813
549;0.786047101020813
550;0.8127679824829102
551;0.74085932970047
552;0.8198286890983582
553;0.7834635376930237
554;0.7834635376930237
555;0.7834635376930237
556;0.7563884854316711
557;0.7916062474250793
558;0.7916062474250793
559;0.7834635376930237
560;0.7902602553367615
561;0.7563884854316711
562;0.7793501019477844
563;0.7872706055641174
564;0.7650253772735596
565;0.8102551698684692
566;0.8049401640892029
567;0.7872706055641174
568;0.7650253772735596
569;0.8049401640892029
570;0.7872706055641174
571;0.8102551698684692
572;0.8049401640892029
573;0.8049401640892029
574;0.7872706055641174
575;0.7872706055641174
576;0.7650253772735596
577;0.8102551698684692
578;0.8049401640892029
579;0.7860046029090881
580;0.7860046029090881
581;0.7860046029090881
582;0.7860046029090881
583;0.7860046029090881
584;0.7860046029090881
585;0.7860046029090881
586;0.7860046029090881
587;0.7754738330841064
588;0.7884142398834229
589;0.8075662851333618
590;0.8051133155822754
591;0.784663200378418
592;0.7754738330841064
593;0.7615447044372559
594;0.7884142398834229
595;0.8051133155822754
596;0.784663200378418
597;0.7754738330841064
598;0.8075662851333618
599;0.7884142398834229
600;0.795721709728241
601;0.7910091280937195
602;0.8123981356620789
603;0.795721709728241
604;0.8123981356620789
605;0.8123981356620789
606;0.8123981356620789
607;0.795721709728241
608;0.795721709728241
609;0.795721709728241
610;0.8123981356620789
611;0.8123981356620789
612;0.802953839302063
613;0.802953839302063
614;0.8078323006629944
615;0.8078323006629944
616;0.802953839302063
617;0.8078323006629944
618;0.7969392538070679
619;0.8078323006629944
620;0.8078323006629944
621;0.802953839302063
622;0.7969392538070679
623;0.7969392538070679
624;0.7962343096733093
625;0.8014904856681824
626;0.8040781617164612
627;0.7637410759925842
628;0.7962343096733093
629;0.8014904856681824
630;0.8014904856681824
631;0.8014904856681824
632;0.8048530220985413
633;0.7637410759925842
634;0.7911763191223145
635;0.7782523036003113
636;0.7911763191223145
637;0.7911763191223145
638;0.7782523036003113
639;0.8307806253433228
640;0.7782523036003113
641;0.8307806253433228
642;0.7782523036003113
643;0.8218820095062256
644;0.8218820095062256
645;0.8218820095062256
646;0.8218820095062256
647;0.8218820095062256
648;0.8218820095062256
649;0.8218820095062256
650;0.8218820095062256
651;0.8218820095062256
652;0.8218820095062256
653;0.8218820095062256
654;0.8218820095062256
655;0.7788738012313843
656;0.786561131477356
657;0.7788738012313843
658;0.786561131477356
659;0.8239035606384277
660;0.8031734228134155
661;0.8163787126541138
662;0.7379570007324219
663;0.8239035606384277
664;0.8239035606384277
665;0.7575310468673706
666;0.7619320750236511
667;0.7379570007324219
668;0.8239035606384277
669;0.8163787126541138
670;0.8163787126541138
671;0.7911803126335144
672;0.7277252674102783
673;0.7913810014724731
674;0.78987717628479
675;0.78987717628479
676;0.7277252674102783
677;0.78987717628479
678;0.7925518751144409
679;0.8327003121376038
680;0.7277252674102783
681;0.7682549357414246
682;0.7926957607269287
683;0.7925518751144409
684;0.746513843536377
685;0.746513843536377
686;0.8245109915733337
687;0.8245109915733337
688;0.7848526239395142
689;0.746513843536377
690;0.8245109915733337
691;0.8245109915733337
692;0.8245109915733337
693;0.746513843536377
694;0.8245109915733337
695;0.7848526239395142
696;0.8245109915733337
697;0.7737123966217041
698;0.8201135396957397
699;0.8201135396957397
700;0.8201135396957397
701;0.7757947444915771
702;0.7737123966217041
703;0.8201135396957397
704;0.7757947444915771
705;0.7737123966217041
706;0.8155984282493591
707;0.792172908782959
708;0.7728071212768555
709;0.7652264833450317
710;0.792172908782959
711;0.8155984282493591
712;0.7652264833450317
713;0.8155984282493591
714;0.792172908782959
715;0.792172908782959
716;0.8155984282493591
717;0.7652264833450317
718;0.750301718711853
719;0.7760728597640991
720;0.750301718711853
721;0.7840086221694946
722;0.750301718711853
723;0.7840086221694946
724;0.750301718711853
725;0.750301718711853
726;0.7980480790138245
727;0.7980480790138245
728;0.7840086221694946
729;0.7976236939430237
730;0.7976236939430237
731;0.8003582954406738
732;0.7976236939430237
733;0.8003582954406738
734;0.8258206844329834
735;0.7976236939430237
736;0.8258206844329834
737;0.7957878708839417
738;0.7679060101509094
739;0.7957878708839417
740;0.7957878708839417
741;0.7957878708839417
742;0.8303922414779663
743;0.7679060101509094
744;0.7736577391624451
745;0.7957878708839417
746;0.7957878708839417
747;0.8303922414779663
748;0.7679060101509094
749;0.8087916970252991
750;0.8141899108886719
751;0.8141899108886719
752;0.8087916970252991
753;0.8087916970252991
754;0.8087916970252991
755;0.8113626837730408
756;0.8087916970252991
757;0.8087916970252991
758;0.8087916970252991
759;0.8141899108886719
760;0.8113626837730408
761;0.7487726807594299
762;0.8107190132141113
763;0.7487726807594299
764;0.7970865368843079
765;0.8107190132141113
766;0.830629289150238
767;0.7970865368843079
768;0.8107190132141113
769;0.8070948123931885
770;0.7761881351470947
771;0.7780351638793945
772;0.7790566086769104
773;0.8069377541542053
774;0.7790566086769104
775;0.7761881351470947
776;0.7761881351470947
777;0.7761881351470947
778;0.7780351638793945
779;0.8014539480209351
780;0.8014539480209351
781;0.8346946239471436
782;0.8346946239471436
783;0.8346946239471436
784;0.8346946239471436
785;0.7327383160591125
786;0.8014539480209351
787;0.8346946239471436
788;0.7327383160591125
789;0.7986974716186523
790;0.7772629857063293
791;0.7772629857063293
792;0.7422226667404175
793;0.7605285048484802
794;0.7227818965911865
795;0.7422226667404175
796;0.7422226667404175
797;0.7605285048484802
798;0.7227818965911865
799;0.7772629857063293
800;0.7422226667404175
801;0.7422226667404175
802;0.8043155074119568
803;0.8087952136993408
804;0.8087124824523926
805;0.8087952136993408
806;0.8087124824523926
807;0.8087124824523926
808;0.8087124824523926
809;0.8087124824523926
810;0.7760733962059021
811;0.8159864544868469
812;0.823068380355835
813;0.7760733962059021
814;0.8159864544868469
815;0.7760733962059021
816;0.8159864544868469
817;0.823068380355835
818;0.7999091744422913
819;0.8077913522720337
820;0.8077913522720337
821;0.7999091744422913
822;0.7999091744422913
823;0.8077913522720337
824;0.8077913522720337
825;0.8077913522720337
826;0.7999091744422913
827;0.8077913522720337
828;0.8087013363838196
829;0.7985632419586182
830;0.8144444227218628
831;0.8144444227218628
832;0.8144444227218628
833;0.8087013363838196
834;0.7985632419586182
835;0.8144444227218628
836;0.8144444227218628
837;0.8144444227218628
838;0.811012864112854
839;0.8130255341529846
840;0.7457455396652222
841;0.811012864112854
842;0.8130255341529846
843;0.7457455396652222
844;0.8130255341529846
845;0.8085309863090515
846;0.811012864112854
847;0.8130255341529846
848;0.8130255341529846
849;0.7457455396652222
850;0.817562460899353
851;0.817562460899353
852;0.7916989922523499
853;0.7916989922523499
854;0.817562460899353
855;0.8027445673942566
856;0.817562460899353
857;0.817562460899353
858;0.817562460899353
859;0.817562460899353
860;0.817562460899353
861;0.7916989922523499
862;0.7980390191078186
863;0.7980390191078186
864;0.7980390191078186
865;0.8243778347969055
866;0.7764251232147217
867;0.7980390191078186
868;0.7980390191078186
869;0.7980390191078186
870;0.7880646586418152
871;0.7980390191078186
872;0.7880646586418152
873;0.8243778347969055
874;0.7720772624015808
875;0.7720772624015808
876;0.7686699032783508
877;0.7720772624015808
878;0.6392608880996704
879;0.7720772624015808
880;0.7720772624015808
881;0.7720772624015808
882;0.7472329139709473
883;0.7686699032783508
884;0.7720772624015808
885;0.7720772624015808
886;0.7686699032783508
887;0.7686699032783508
888;0.7472329139709473
889;0.7965301871299744
890;0.7965301871299744
891;0.7965301871299744
892;0.8122297525405884
893;0.7759938836097717
894;0.7965301871299744
895;0.7965301871299744
896;0.7998044490814209
897;0.8122297525405884
898;0.7965301871299744
899;0.7965301871299744
900;0.7998044490814209
901;0.7653142213821411
902;0.7957970499992371
903;0.7755975723266602
904;0.8144918084144592
905;0.8041105270385742
906;0.7957970499992371
907;0.7957970499992371
908;0.7755975723266602
909;0.8144918084144592
910;0.7957970499992371
911;0.7755975723266602
912;0.8144918084144592
913;0.8041105270385742
914;0.809695303440094
915;0.809695303440094
916;0.7300871014595032
917;0.7642680406570435
918;0.7919742465019226
919;0.7300871014595032
920;0.7442709803581238
921;0.7267358303070068
922;0.7919742465019226
923;0.809695303440094
924;0.7300871014595032
925;0.7300871014595032
926;0.7919742465019226
927;0.8052018284797668
928;0.8188067674636841
929;0.8052018284797668
930;0.8188067674636841
931;0.7761006355285645
932;0.8188067674636841
933;0.8188067674636841
934;0.8188067674636841
935;0.8188067674636841
936;0.7761006355285645
937;0.8035809397697449
938;0.8035809397697449
939;0.7989380359649658
940;0.7563428282737732
941;0.8035809397697449
942;0.7563428282737732
943;0.8035809397697449
944;0.8035809397697449
945;0.7989380359649658
946;0.7822840809822083
947;0.8115231394767761
948;0.7822840809822083
949;0.7822840809822083
950;0.8099631071090698
951;0.7822840809822083
952;0.8115231394767761
953;0.8115231394767761
954;0.8099631071090698
955;0.7838882803916931
956;0.8239420056343079
957;0.803719699382782
958;0.7863685488700867
959;0.7863685488700867
960;0.7838882803916931
961;0.7838882803916931
962;0.8239420056343079
963;0.8053101897239685
964;0.7838882803916931
965;0.803719699382782
966;0.768973708152771
967;0.7858418226242065
968;0.8056656122207642
969;0.81595778465271
970;0.8056656122207642
971;0.7858418226242065
972;0.768973708152771
973;0.81595778465271
974;0.8056656122207642
975;0.7858418226242065
976;0.7935553789138794
977;0.7616984248161316
978;0.7993245720863342
979;0.7993245720863342
980;0.712220311164856
981;0.7616984248161316
982;0.7993245720863342
983;0.7616984248161316
984;0.800724983215332
985;0.800724983215332
986;0.7771177291870117
987;0.800724983215332
988;0.800724983215332
989;0.7771177291870117
990;0.800724983215332
991;0.800724983215332
992;0.7771177291870117
993;0.8286475539207458
994;0.8190010190010071
995;0.8180191516876221
996;0.8286475539207458
997;0.8190010190010071
998;0.8180191516876221
999;0.8286475539207458
1000;0.8286475539207458
1001;0.8190010190010071
1002;0.8180191516876221
1003;0.7911569476127625
1004;0.7882129549980164
1005;0.8085291981697083
1006;0.8014126420021057
1007;0.7884622812271118
1008;0.7911569476127625
1009;0.8162007927894592
1010;0.8131845593452454
1011;0.7911569476127625
1012;0.7911569476127625
1013;0.7882129549980164
1014;0.8162007927894592
1015;0.740848958492279
1016;0.7569782137870789
1017;0.7569782137870789
1018;0.768926739692688
1019;0.740848958492279
1020;0.8093659281730652
1021;0.800084114074707
1022;0.807624340057373
1023;0.807624340057373
1024;0.8015111684799194
1025;0.8057107329368591
1026;0.8005024790763855
1027;0.8005024790763855
1028;0.8005024790763855
1029;0.812195897102356
1030;0.812195897102356
1031;0.766939103603363
1032;0.790922999382019
1033;0.7707324028015137
1034;0.7707324028015137
1035;0.7687432169914246
1036;0.7930535078048706
1037;0.7583587169647217
1038;0.7078853845596313
1039;0.7078853845596313
1040;0.7774811387062073
1041;0.7493019104003906
1042;0.7785032987594604
1043;0.7620763778686523
1044;0.7925736904144287
1045;0.7660009860992432
1046;0.7660009860992432
1047;0.7646834850311279
1048;0.7799754738807678
1049;0.7626804709434509
1050;0.7626804709434509
1051;0.7938586473464966
1052;0.7504515647888184
1053;0.7949612140655518
1054;0.7949612140655518
1055;0.7997441291809082
1056;0.7997441291809082
1057;0.7880095839500427
1058;0.7445705533027649
1059;0.7769206166267395
1060;0.7774193286895752
1061;0.7709212899208069
1062;0.758135199546814
1063;0.7700275182723999
1064;0.7934781312942505
1065;0.8090242147445679
1066;0.7578232288360596
1067;0.8142176866531372
1068;0.7425053119659424
1069;0.7972817420959473
1070;0.7929767370223999
1071;0.732111930847168
1072;0.7337047457695007
1073;0.732111930847168
1074;0.7989634275436401
1075;0.7989634275436401
1076;0.7989634275436401
1077;0.8057461380958557
1078;0.7550621628761292
1079;0.761536180973053
1080;0.7900735139846802
1081;0.7900735139846802
1082;0.7916290163993835
1083;0.7916290163993835
1084;0.7627843022346497
1085;0.7756391167640686
1086;0.7753422856330872
1087;0.7985886931419373
1088;0.7805506587028503
1089;0.760689914226532
1090;0.7717934250831604
1091;0.8051465749740601
1092;0.7708605527877808
1093;0.7708605527877808
1094;0.691996693611145
1095;0.7565693259239197
1096;0.7918416857719421
1097;0.7918416857719421
1098;0.8110761642456055
1099;0.779452383518219
1100;0.7939781546592712
1101;0.7548642158508301
1102;0.7625266313552856
1103;0.7709563374519348
1104;0.7833695411682129
1105;0.7983585596084595
1106;0.7983585596084595
1107;0.7862453460693359
1108;0.8176305294036865
1109;0.8176305294036865
1110;0.6890223026275635
1111;0.8120546340942383
1112;0.7903298735618591
1113;0.7903298735618591
1114;0.7889477610588074
1115;0.7878050208091736
1116;0.753544270992279
1117;0.7863977551460266
1118;0.7703807950019836
1119;0.7911836504936218
1120;0.7878227233886719
1121;0.7903998494148254
1122;0.7903998494148254
1123;0.7903998494148254
1124;0.7912039756774902
1125;0.7912039756774902
1126;0.8018507361412048
1127;0.790600597858429
1128;0.7878689169883728
1129;0.7878689169883728
1130;0.8225971460342407
1131;0.7696210145950317
1132;0.7959296107292175
1133;0.7957019209861755
1134;0.7957019209861755
1135;0.7539135813713074
1136;0.7539135813713074
1137;0.8092822432518005
1138;0.7475427985191345
1139;0.7776821255683899
1140;0.7883986830711365
1141;0.7883986830711365
1142;0.7690271735191345
1143;0.7854918241500854
1144;0.7854918241500854
1145;0.8056084513664246
1146;0.8056084513664246
1147;0.792280912399292
1148;0.7897137999534607
1149;0.7897137999534607
1150;0.7897137999534607
1151;0.7942239046096802
1152;0.7799444794654846
1153;0.8094645738601685
1154;0.8094645738601685
1155;0.778192937374115
1156;0.778192937374115
1157;0.7863273620605469
1158;0.7776396870613098
1159;0.7776396870613098
1160;0.811266303062439
1161;0.811266303062439
1162;0.7661440372467041
1163;0.8229196071624756
1164;0.7981195449829102
1165;0.7714697122573853
1166;0.8062546253204346
1167;0.7718336582183838
1168;0.8060309290885925
1169;0.7803094983100891
1170;0.7948136329650879
1171;0.7869366407394409
1172;0.7869366407394409
1173;0.7869366407394409
1174;0.7626586556434631
1175;0.778356671333313
1176;0.8145343065261841
1177;0.8145343065261841
1178;0.7712875008583069
1179;0.7712875008583069
1180;0.7892357110977173
1181;0.7892357110977173
1182;0.777421772480011
1183;0.8220495581626892
1184;0.7917917370796204
1185;0.8155072927474976
1186;0.7906801104545593
1187;0.8155072927474976
1188;0.7906801104545593
1189;0.7993423342704773
1190;0.7993423342704773
1191;0.792535662651062
1192;0.8043969869613647
1193;0.8043969869613647
1194;0.8043969869613647
1195;0.8043969869613647
1196;0.7993423342704773
1197;0.7449805736541748
1198;0.8032042384147644
1199;0.7745644450187683
1200;0.792539656162262
1201;0.7939662337303162
1202;0.792539656162262
1203;0.7939662337303162
1204;0.7939662337303162
1205;0.7548856735229492
1206;0.8024248480796814
1207;0.7813414335250854
1208;0.8202861547470093
1209;0.7951975464820862
1210;0.7548856735229492
1211;0.7951975464820862
1212;0.8202861547470093
1213;0.8024248480796814
1214;0.7813414335250854
1215;0.7834746837615967
1216;0.791388988494873
1217;0.7800739407539368
1218;0.7785336971282959
1219;0.7875284552574158
1220;0.7875284552574158
1221;0.7875284552574158
1222;0.7843548059463501
1223;0.7902879118919373
1224;0.7497951984405518
1225;0.7497951984405518
1226;0.7730718851089478
1227;0.7741968631744385
1228;0.8062676787376404
1229;0.8108909130096436
1230;0.7750363349914551
1231;0.7750363349914551
1232;0.7916180491447449
1233;0.8144271969795227
1234;0.8144271969795227
1235;0.8375411033630371
1236;0.8375411033630371
1237;0.8375411033630371
1238;0.813955545425415
1239;0.813955545425415
1240;0.813955545425415
1241;0.813955545425415
1242;0.813955545425415
1243;0.8264040946960449
1244;0.8264040946960449
1245;0.8096688389778137
1246;0.7678887844085693
1247;0.8266175985336304
1248;0.7699764966964722
1249;0.7699764966964722
1250;0.7424728870391846
1251;0.7921643257141113
1252;0.7921643257141113
1253;0.8174367547035217
1254;0.8174367547035217
1255;0.8039665222167969
1256;0.8039665222167969
1257;0.8039665222167969
1258;0.802730143070221
1259;0.802730143070221
1260;0.8153936266899109
1261;0.8153936266899109
1262;0.8156036138534546
