;MAD
155;0.8674779519834958
156;0.8545343711552823
157;0.8379441877612335
158;0.8170435890160207
159;0.8438908679327934
160;0.8596316925481358
161;0.8236587313025767
162;0.8400047249817246
163;0.8393300063459456
164;0.865654067691918
165;0.8578987262097609
166;0.8572213425417816
167;0.8874619862919284
168;0.8456822696431502
169;0.8817920386892574
170;0.8551345259655432
171;0.8169848608747816
172;0.7126611426441499
173;0.8451391584121852
174;0.6620461936385338
175;0.8002832512155227
176;0.8275041036021988
177;0.8954575082769864
180;0.7177009389884206
181;0.7826840577535572
184;0.7133125580669947
185;0.803774719633815
186;0.7438801185777252
187;0.864821771776331
188;0.8196817644398838
189;0.772705989317096
190;0.7618844371737431
191;0.839337208602231
192;0.7871450819428161
193;0.8045927093401208
194;0.7488071524057054
200;0.8665595552250174
201;0.8962829213884871
202;0.8417667423286004
203;0.9126444302615492
204;0.7996739391376898
205;0.8174343428786746
206;0.8016000350110957
207;0.8096011950258266
208;0.8520133640325978
211;0.8671950073555946
212;0.852980752287094
213;0.7567262783416399
214;0.8395132346394055
215;0.9119925881899779
216;0.7443353745303567
217;0.842341365375398
218;0.8318276857460994
219;0.866051313514629
220;0.9003267327941484
221;0.8748115744087496
222;0.8511439266301122
223;0.8739389050977707
224;0.8555177713543453
225;0.7711663770871636
226;0.7626824192796244
227;0.7787989441243282
228;0.7371271298673191
229;0.7278162902977643
230;0.753025276762645
231;0.8814847861631097
232;0.7923778937143364
233;0.8354641207754583
234;0.7490090596551208
235;0.8713276101402037
236;0.841779031002258
237;0.8228922256534347
238;0.6205228213218612
239;0.7140558209762841
240;0.8018205327341511
241;0.8179622046961825
242;0.8315506297237542
243;0.8728835136201395
244;0.8241346201689904
245;0.8577640220795936
246;0.8774192330695462
247;0.8611118100144594
248;0.8699930363009737
250;0.8099069976603648
251;0.7378601031693774
252;0.8642490741238122
253;0.8601912224470042
254;0.8603889069941372
255;0.8008331847318194
256;0.797762233454284
257;0.7689670197528007
258;0.846651141005952
259;0.7517016366841375
260;0.7854354739888184
261;0.8233248782840125
262;0.7548015785465514
263;0.6123031397810405
264;0.7257100266261346
265;0.7917470564946154
266;0.7705675467442592
267;0.8638178141389423
268;0.8412053302770977
269;0.7710352867644165
270;0.8273620375407362
271;0.837014216924427
272;0.8814044313109664
273;0.7843117518222101
274;0.8505351264824451
277;0.7677889815236041
278;0.8218652472156764
279;0.9324881765159794
280;0.857929369981978
281;0.8376641224404684
282;0.8630240302650058
283;0.8700628000959887
284;0.9236415978205406
286;0.7256967590280963
287;0.8058112590755955
289;0.8506476008541349
291;0.7751566687538052
292;0.8848894621148236
293;0.8654777884569541
295;0.701815355041523
296;0.8031209283050509
297;0.8974386907724711
298;0.9158108163837745
299;0.7869207286423693
300;0.8075049236549146
301;0.724565417007976
302;0.7812949090795395
303;0.8898348105542946
304;0.884167031347988
305;0.8600394719973012
306;0.8890286586933741
307;0.8496709393807489
308;0.7584461388802821
309;0.7644242676034243
310;0.7475782668245721
311;0.7782432572502914
312;0.8273001625532399
315;0.8134057839062037
316;0.6716055425882212
319;0.8451068336886747
320;0.7039971545027762
321;0.7700848700114877
322;0.8053834207819291
324;0.8675223466050238
326;0.8432599866025731
327;0.9176217265035547
329;0.8709100112852625
332;0.7603668805860038
333;0.8697503369017465
334;0.9089100818628145
335;0.8663089630736535
336;0.8381050221080903
337;0.8717585043346394
338;0.8667110218886446
339;0.8940833574911801
340;0.664773711329229
341;0.7055074661906426
342;0.8910582018415859
343;0.8081766379580949
344;0.8172635488122529
345;0.9126863327573653
346;0.8918755213974697
347;0.8687291778349598
348;0.915346145907659
349;0.9004556533955823
350;0.8754971945459271
351;0.8722284595921231
352;0.7841868579643911
353;0.8737502551504674
354;0.8510266917714594
355;0.8965400121122499
356;0.8850502951101121
357;0.8366367413935687
358;0.8814805736724839
359;0.791759188269035
360;0.7737936462153095
361;0.7124887159370785
362;0.779665919424898
363;0.8059844812878325
364;0.7548382539393979
365;0.771346924150905
366;0.8688105181226105
367;0.8497463685991237
368;0.8770146082636291
371;0.934203363284234
372;0.7948195113968345
373;0.822303228698586
374;0.8709482769212504
376;0.8499384451937997
377;0.8730803743209413
378;0.7872025164742783
379;0.7439144790204564
380;0.8807739282296043
381;0.7681624633021797
382;0.8881866965329057
383;0.803643538802909
384;0.7269164454859303
385;0.7893474804118917
386;0.7832612518653416
387;0.840775672853932
388;0.9429894042043846
389;0.7855778108057999
390;0.7378506048129437
391;0.8140018348557838
392;0.7939142255890296
394;0.829819527052234
395;0.8061401044787782
396;0.8450582285770271
397;0.831246547375928
398;0.8928767050284964
399;0.8468895292518595
400;0.9099514842307193
401;0.814436282650398
402;0.9323863582646172
403;0.8730177999232341
404;0.9236415978205406
405;0.870204055622894
406;0.8759262765681457
407;0.88814537097511
408;0.8455385303010164
409;0.801038132782511
410;0.8489675513415651
412;0.8137009802995897
413;0.9115810534311727
415;0.9098899952422088
416;0.8327170036963182
417;0.8835761863469387
418;0.8757427747417265
419;0.8392696875276284
420;0.8042287156232846
421;0.880193263911875
422;0.8520184770056393
423;0.8298282703051061
424;0.8277379103289082
425;0.779994324490991
426;0.8613803888680409
427;0.8111329054953752
428;0.8823622590716343
429;0.8320139405856873
430;0.8400360679348642
431;0.8647675111276213
432;0.8144494030208327
433;0.811063578291924
434;0.9128118069971785
435;0.7911612393596259
436;0.8302930994333292
437;0.8370437198318262
438;0.8718139948806275
439;0.8227525047416859
440;0.7697160420417221
441;0.8826949962101552
442;0.8464812279494203
444;0.8748386735563497
445;0.8029896796908813
446;0.8448501163014038
448;0.8872282620109011
449;0.7172456138542993
450;0.6507829505397381
451;0.7728861464142293
452;0.842074121342229
454;0.7428910224467146
455;0.8021499663224548
456;0.8000548120571584
457;0.7528679053871704
458;0.8507547813222319
459;0.6707152728168252
460;0.768508699484022
461;0.8310973888515649
462;0.7903432558432408
463;0.7556775671875712
464;0.8289804427019042
465;0.8944024681903563
466;0.7348157186240202
467;0.9264453690008975
468;0.8036539147840124
469;0.8066338297322918
470;0.7738402496736099
471;0.9120313896712753
472;0.8081551017773938
473;0.828670794824904
474;0.8464063022049726
475;0.7144835119025625
476;0.8982090958355929
477;0.8133805538567656
478;0.8170838318685208
479;0.8444457357997505
480;0.8611047577598552
481;0.8873463883780477
482;0.8070526560633008
483;0.704255039341458
484;0.8184742011187495
485;0.8747112116080931
486;0.865075732539113
487;0.8559009212556828
488;0.7374540756866397
489;0.7786113586485234
490;0.865075732539113
491;0.771874692059797
492;0.8376623395746421
493;0.8668757208350744
494;0.7264725698019574
495;0.8233399382334166
497;0.7213841352890606
498;0.7969047649519377
499;0.6973288359432602
500;0.8113784847810581
501;0.8266152856913841
502;0.8189233807930537
503;0.7699194620310365
504;0.8113341946195013
505;0.8739524684413873
506;0.7549082243242625
507;0.8436965137677588
508;0.8528873499369708
509;0.863538922979685
510;0.8666472866282883
511;0.6855432746077332
512;0.8574822222852204
513;0.8724415586469058
514;0.9009617776449561
515;0.840606680023481
516;0.7980251615597633
517;0.8139352904562455
518;0.8347863062611749
519;0.8260108897407736
520;0.90200367682198
521;0.8658705787709461
522;0.8297577744693553
523;0.8615464608057157
524;0.8315155364240763
525;0.8256137530802989
526;0.7804564040085731
527;0.8709430032600928
528;0.7832167514146228
529;0.855196807735197
530;0.7481479920403176
533;0.815066155699799
534;0.866977203394179
537;0.8408784978710683
538;0.8604751005633293
539;0.8890428530322252
540;0.8510669790370655
541;0.8645426719859255
542;0.8957810568335197
543;0.8754528760862252
544;0.810673195273837
545;0.6981708585085419
546;0.8439051810534977
547;0.8850154515425134
548;0.899126620915587
549;0.8796444206923254
550;0.827338275266158
551;0.7281756170174534
552;0.845270314046597
553;0.8127890223923607
554;0.8125764805668367
555;0.9085967774902698
556;0.7555375820613038
557;0.8161275856076368
558;0.8702100582640341
559;0.9143348158632821
560;0.8459204128712037
561;0.8110154507429879
562;0.6999350386309231
563;0.8569897439317395
564;0.8291330569931283
565;0.8201460146673781
566;0.7960200776550558
567;0.8637624739986893
568;0.8312422375764088
569;0.7568776614154475
570;0.8450838889559409
571;0.824094198742012
572;0.8444913046269417
573;0.8802550198182897
574;0.9081837929469776
575;0.8551793225674669
576;0.8120471471048246
577;0.8535440076858564
578;0.7431350594806265
579;0.838480323783333
580;0.8595548778024191
581;0.8724417711578258
582;0.887064729605771
583;0.8265050547939051
584;0.8302426295198746
585;0.8225925996224414
586;0.8717796644824132
587;0.8597569706707513
588;0.7517022385399073
589;0.9477744724995818
590;0.7869094647901891
591;0.7270428030796845
592;0.8700920354186982
593;0.6693655847759071
594;0.7586130586880757
595;0.8228520737365701
596;0.6709682142228847
597;0.8230059376267007
598;0.9066406639988274
599;0.7713020063361294
600;0.8231630875736369
601;0.7952577197027868
603;0.76293852118394
607;0.8256659408525274
608;0.6979254927120292
609;0.7836575999502281
614;0.7858745945960368
615;0.7819756519219478
619;0.8073755548967833
620;0.7007916993589048
624;0.6047177715958808
625;0.6963037892522744
626;0.7502612562389549
627;0.8851259311365596
628;0.8439225611761964
629;0.7868518390315491
630;0.73739252958223
631;0.8613353561763623
632;0.7330833517086284
633;0.8536808066573419
634;0.822850934020658
635;0.7548446525912805
636;0.781335975708758
637;0.8665887239631558
638;0.8122235111123438
640;0.7552911895605767
642;0.7719386023109309
655;0.8323575278493472
656;0.7631493949783777
657;0.8607617016413381
658;0.7757567304728359
660;0.7680146883407364
661;0.7388937837420531
662;0.913838036763826
665;0.8411808946193766
666;0.8159858541252558
667;0.7944795484704041
669;0.8591580086795003
670;0.8330812503603106
671;0.8606346424225297
672;0.7739004465408547
673;0.8451611941081988
674;0.9030007997278103
675;0.7841569301229432
676;0.6388043964879102
677;0.8309567647089642
678;0.8121918667232342
680;0.7795289831048203
681;0.8138208635462588
682;0.8276606433741339
683;0.7763783433828453
684;0.8349891746039912
685;0.7436572483193975
688;0.7698577432614909
689;0.818967847291525
693;0.8598978267326501
695;0.6882859528591629
697;0.7597873308428085
701;0.7968325209630258
702;0.8948970984802859
704;0.828936624202019
705;0.8947599371838462
706;0.7805304478104143
707;0.7915139791086464
708;0.805261295497552
709;0.7825797309533209
710;0.8348500778105798
711;0.8348848164200814
712;0.8915100469822382
713;0.9160954059494905
714;0.8964033510180583
715;0.7980396813898164
716;0.8880819178795029
717;0.8613066335731893
718;0.7867165333805489
719;0.8003860660333646
720;0.7173445199595796
721;0.8371533681587331
722;0.6807174493719468
723;0.8833162765729277
724;0.7876391318891726
725;0.7954481746506937
726;0.6810882061020695
727;0.9538580097071766
728;0.8431355779656046
729;0.8757518530535405
730;0.701440328178975
731;0.8282898596254231
732;0.794946802580171
733;0.7913973753142044
735;0.9167932953505724
737;0.9272683648211777
738;0.8738062491928169
739;0.9327478151259512
740;0.7860167243147218
741;0.7943887352802949
742;0.7215122195714361
743;0.7644124414657775
744;0.7099327464911225
745;0.9357162393682704
746;0.7781895131176474
747;0.7356936996806357
748;0.8607713772343294
749;0.8524494008969092
752;0.8122101074945421
753;0.8191370127236294
754;0.9529825808874725
755;0.7975779372258283
756;0.8134621775298365
757;0.8330672173569758
758;0.932400624055761
760;0.8080619805563598
761;0.7105944760977743
762;0.7306461103626096
763;0.7465607829810317
765;0.7747307201353091
766;0.8378884269325781
768;0.7276438668628978
769;0.8311858845354134
770;0.8104848595450375
771;0.7598038651549442
772;0.8200645454270588
774;0.8279282056299988
775;0.8379878125140815
776;0.8023902707607222
777;0.8456999768856075
778;0.8707672147942707
779;0.8150706981076246
780;0.8905934624671297
781;0.8464877769971613
782;0.7249096680721528
783;0.8088237577918446
784;0.8325661643189447
785;0.8397983956862838
786;0.9135063609601272
787;0.8834757540951345
788;0.8809467937421639
789;0.8145064275826154
790;0.9160862154888598
791;0.8559744554262853
792;0.8923675497932433
793;0.8224198678735521
794;0.8364062055935346
795;0.8506339474486593
796;0.8337670991219567
797;0.8465585284228486
798;0.8457003539489715
799;0.8331139670424712
800;0.9105223771916909
801;0.7456846038963527
802;0.8197931681529557
803;0.7800292317542304
804;0.7945366000624503
805;0.8840397309580209
806;0.8230132114550892
807;0.9000211154865283
808;0.8483452954031317
809;0.745150321991236
810;0.7919976257804221
812;0.8052617403147914
813;0.8377826366834873
815;0.8566242451664696
817;0.8440406589341906
819;0.7884084309075007
820;0.8247687992362558
823;0.8418453990132551
824;0.7662513813026424
825;0.7323289735481012
827;0.8331819742698763
828;0.7872685824378974
829;0.7834777410360604
830;0.8011637096879375
831;0.8414393521239129
832;0.7726563097287686
833;0.9138075024513395
834;0.9213715117776633
835;0.7649753281561678
836;0.7564807071381823
837;0.8109473614679494
839;0.8937473587917109
840;0.8817041279046912
842;0.9165984223798207
843;0.8985174605082278
844;0.8851726299579235
845;0.8003127132067382
847;0.8128552023392499
848;0.8016471729804969
849;0.9018513453333621
850;0.9000973059271615
851;0.8570561170431421
852;0.7520023729827612
853;0.7561907438069888
854;0.8921997203075754
855;0.7856227299190937
856;0.82596753747151
858;0.8004360720717975
859;0.8409887549773002
860;0.8450144519320866
861;0.8848202251428907
862;0.8536626986076401
863;0.8829416493659578
864;0.8914908278919088
866;0.8134573768978783
867;0.8968349315640521
868;0.8863928383522759
869;0.8360535945543816
870;0.8629117605364213
871;0.916457180630621
872;0.9034580170289354
874;0.7764073425538814
875;0.83286750200213
876;0.7021433835537185
877;0.8560235323546879
878;0.7966406075889918
879;0.852731239042451
880;0.8394495984684042
881;0.8772598454829248
882;0.8147605544953985
883;0.8060109211945531
884;0.8603560336665393
885;0.8485771106021702
886;0.7858074648860472
887;0.7098711318428872
888;0.8155105396175096
889;0.83518864543818
890;0.8190801221925744
891;0.8530088064587502
892;0.9180509930099391
893;0.8537694847570418
894;0.6411497554280942
895;0.7941690679089827
896;0.8909518393310033
897;0.8728501727590477
898;0.6705739299451159
899;0.8053344482067337
900;0.9143228682430099
901;0.851834506341905
903;0.7547484504270799
908;0.8906476329850617
911;0.864352365336519
914;0.833025689738468
915;0.8527374944253366
916;0.7997795110460654
917;0.8715103688555506
918;0.8779385977592727
919;0.7981285679191507
920;0.9322274427720365
921;0.8753565473788991
922;0.8905233489147678
923;0.6846925852134857
924;0.8110611974024406
925;0.8271243247092253
926;0.8592588195611908
927;0.7845326042551537
929;0.7912704853171652
938;0.8891065848844238
939;0.8243709633084211
940;0.8450062210522279
941;0.7407749210105325
942;0.8746401395089684
943;0.8575511321016658
944;0.7628176001108785
945;0.8739176364750542
946;0.8492226788637861
948;0.6865790102053424
949;0.8427059225454159
950;0.7825997224499515
951;0.8236408851832073
954;0.8392678844368374
958;0.8046268443525757
959;0.886037965821578
977;0.9065543949424227
979;0.8884054369143699
980;0.9110452529931083
981;0.8281931358547671
982;0.8942358458731569
983;0.8228486043233427
984;0.7887332007167152
985;0.8199538290705511
986;0.8577316543266806
987;0.751828558788257
988;0.82333402629436
989;0.9099370260087418
990;0.7757471138873686
991;0.7932241961083601
992;0.7712969131176796
993;0.8901213473539196
994;0.8032028671717569
995;0.785787245381237
996;0.8519217770822687
997;0.9177549210604383
998;0.8123596731615987
999;0.7959340843925964
1000;0.8262916452622134
1001;0.8172880038981547
1002;0.7752611089113405
1003;0.8708624509840328
1004;0.8139795005509075
1006;0.9296059204994522
1007;0.910510040449572
1008;0.8509123935621471
1009;0.8666930897377155
1010;0.802272888277885
1011;0.8774181551592162
1012;0.8675382643077433
1013;0.816334619991842
1014;0.8369439517763811
1015;0.9045583355610423
1016;0.8505361387506145
1018;0.8056310639337327
1019;0.9045583355610423
1020;0.9021169948099748
1021;0.8892574192753148
1022;0.8966090894117749
1023;0.826151616040093
1024;0.7682205539241233
1025;0.8534376634107137
1026;0.8489721262337225
1027;0.8844201565049901
1028;0.7979780217208182
1029;0.8665198188242836
1030;0.8035390718401096
1031;0.9088770031417681
1032;0.7816665290301654
1033;0.8211555084135207
1034;0.843212675897385
1035;0.9031322260317506
1036;0.8474275141206554
1038;0.8665702675122542
1039;0.8633746435419567
1040;0.8031739214162674
1042;0.8169275366249308
1043;0.8299530029185371
1044;0.7686794036848997
1047;0.8709974434512251
1048;0.8415801027701536
1049;0.8613234821151127
1050;0.8679330908466308
1051;0.8723197044930353
1052;0.8497668552064098
1055;0.7681616920165427
1056;0.6798727447373906
1057;0.8448000835954147
1058;0.8246247757736894
1059;0.8746252745303502
1060;0.8401190761817432
1061;0.7957847909414436
1062;0.7070611309207722
1063;0.8275730839748854
1064;0.8212818122250748
1065;0.7740408447578532
1066;0.806528976618089
1067;0.895503468680082
1068;0.8908719741592632
1069;0.883338936092745
1070;0.8341394143401315
1071;0.794969327857878
1072;0.8650205616169799
1073;0.8195551349813238
1074;0.8715498142664434
1075;0.871225194076016
1076;0.8367575711684635
1077;0.7955874906093375
1078;0.7958788755241025
1079;0.7457801238587631
1080;0.8056868932828742
1081;0.8376791418612269
1082;0.8414410851489345
1083;0.8579757844974881
1084;0.8702536845423721
1085;0.8036320678818603
1086;0.8241155383301008
1087;0.8016512590502323
1089;0.8154851155624581
1090;0.6594555988277407
1091;0.5680479559115866
1092;0.7909816570988466
1093;0.7910195197721686
1094;0.8400514904548524
1095;0.8417511406347143
1096;0.8328650373557981
1097;0.821340863968941
1098;0.7793579085365223
1099;0.7731746036735506
1101;0.8056732422433975
1102;0.8619333679539171
1103;0.8304531937123278
1104;0.8869203083001587
1105;0.9119195537860305
1106;0.9055937976394716
1107;0.8377391094374702
1110;0.8064891483727746
1111;0.8000464010763304
1112;0.9032898569672789
1113;0.7686563795978504
1114;0.8356796096242193
1115;0.8563636245067647
1116;0.812757856978548
1117;0.8132500236634321
1118;0.8513382955944464
1121;0.8690486469955826
1122;0.8679809402914958
1126;0.8673262147029113
1128;0.8933512704785134
1129;0.8855315461476607
1130;0.673362106315841
1131;0.7452258575275068
1132;0.8397031505402909
1133;0.646019668076051
1134;0.8580718515588247
1135;0.8887481224638051
1136;0.8951688094221374
1137;0.8509154261006405
1138;0.8532701559600067
1139;0.7476101592779225
1140;0.8239525697295333
1141;0.8396736236816318
1142;0.8540286524588838
1143;0.8161564350092927
1144;0.8911694789472528
1147;0.8700239670345614
1148;0.8519588646308073
1149;0.9105660350058433
1150;0.8863926428626635
1151;0.8718143905938391
1152;0.8447784002837861
1153;0.8579458343394964
1154;0.8452569372650447
1155;0.825374080511036
1156;0.9008113918535797
1157;0.8653682506547935
1158;0.8491430020706295
1159;0.8116969394969606
1160;0.8540251145100052
1161;0.8440765789974076
1162;0.8105969182441826
1164;0.8001747265272074
1165;0.8619674453681486
1167;0.8642925438284791
1169;0.8290753329063796
1171;0.8637203523053647
1172;0.8274377963150851
1173;0.8669940427731041
1174;0.8385897397389688
1176;0.7557673984523059
1177;0.8483919725669854
1178;0.904370910835307
1179;0.779668346161351
1180;0.874247972353904
1181;0.8639640193751373
1182;0.8433267475596534
1183;0.8414364716193719
1184;0.7127129416023129
1189;0.867867629251452
1190;0.8390828515954138
1191;0.7822063116366859
1196;0.8862332320331796
1197;0.8339374823332311
1198;0.7982668504892141
1199;0.8544519150328834
1200;0.8417408442156693
1201;0.843212530126894
1202;0.8096984524635604
1203;0.7861604731902649
1204;0.7911048377633307
1205;0.8676203269717607
1207;0.7462685645046848
1208;0.7771881805325364
1209;0.7970006827406192
1210;0.846473110749358
1211;0.8865395447617171
1212;0.7761063423824789
1214;0.8362404770875188
1215;0.8426965073885564
1216;0.8955061228554584
1217;0.8289841698082392
1218;0.8688469651280971
1219;0.8693954854575981
1220;0.8988318163000902
1221;0.8842008025056116
1222;0.8725033085112422
1223;0.8732429175758251
1224;0.8241314051392662
1225;0.8400016800511424
1226;0.8488133524062568
1227;0.8012878663634859
1228;0.8467126435048342
1230;0.8518227696389079
1231;0.8201851358813792
1246;0.85569824096372
1247;0.9106434963282537
1248;0.8486872244674857
1249;0.8623395610859882
1250;0.8138106298436811
1253;0.8618854984301763
1254;0.855672631378578
1255;0.7578892665592325
1256;0.9109406178655349
1257;0.9203106373184818
1260;0.8342188800381715
1261;0.8170515436500956
1262;0.8402823254298576
1267;0.8981296228460717
1270;0.8211298531434363
1271;0.7403507180393919
1272;0.801027580460554
1273;0.8307770596398625
1274;0.8421303207985537
1275;0.8368764909099047
1276;0.7947162072018356
1278;0.864821692213998
1279;0.7413555556494257
1280;0.7772848242729614
1281;0.8079928302170055
1282;0.8217874186264569
1283;0.8229678624617849
1284;0.8313412256646595
1285;0.8406315756564592
1286;0.8503655964168285
1287;0.7988058684283574
1288;0.7641298715115582
1289;0.846724628098892
1290;0.7831057444387033
1291;0.855910196595621
1292;0.8698521328150315
1293;0.8451191783528386
1294;0.9082237704365105
1295;0.8639635575309614
1297;0.8182780990012719
1298;0.8566593432531886
1299;0.8409202135931061
1300;0.8136829222114151
1301;0.7819044671887806
1302;0.8379004922779285
1304;0.9132429414163242
1305;0.7948849097430092
1306;0.8839287301779909
1309;0.7791514116505531
1310;0.8392128130920145
1312;0.9113055864155466
1313;0.8392276169283057
1314;0.7358409277788679
1315;0.7858374841215269
1324;0.8272059721849973
1325;0.7645411644732509
1330;0.7450742095701153
1331;0.8077595605114463
1332;0.7389071274375637
1333;0.7520721326936441
1334;0.8071050420227975
1336;0.8625295163913674
1338;0.7698540596336312
1340;0.8626517165424702
1342;0.817179911479151
1344;0.7766012909827986
1347;0.7880517318950008
1349;0.8285537480185123
1350;0.7738329312393675
1351;0.9034162856154605
1357;0.7691168711675358
1360;0.8114343337831226
1362;0.893633080771016
1364;0.9059077696605603
1365;0.8181271364471142
1366;0.8311408361802402
1368;0.8474234087844129
1369;0.8697018220478692
1371;0.834651730936516
1373;0.8161564525754572
1374;0.8990526262948875
1377;0.8418079789875591
1378;0.8401060694449181
1379;0.8356953130516457
1380;0.7430238095934311
1381;0.7663116990009486
1382;0.7599584554337473
1383;0.7733757078288773
1384;0.8535048567326047
1385;0.8521958671200379
1386;0.7263569702054927
1387;0.73356628859707
1388;0.8173766667998904
1390;0.7346812790375024
1391;0.7421790660967698
1392;0.793587903653543
1393;0.8265191766444053
1394;0.840244131541472
1395;0.7819226270181612
1396;0.791533674659752
1398;0.852716000987511
1399;0.8309608347729323
1401;0.8092499775369929
1402;0.813329878065218
1405;0.7758776504348671
1406;0.7474087514376266
1407;0.8289271623417497
1409;0.8042152798676889
1410;0.775089403451716
1412;0.890152120724566
1415;0.8933304167861226
1416;0.8824618488961282
1417;0.8536170806155916
1418;0.8842553784461225
1419;0.8598096618472876
1420;0.8481092425269033
1421;0.833895769009927
1422;0.8564124206078597
1423;0.8267202267850576
1424;0.88671908733391
1425;0.8102646435415551
1430;0.8693354841750898
1431;0.8089227881733462
1432;0.8793125326069104
1433;0.7970768047036635
1434;0.7441764718292587
1435;0.8962216069913128
1436;0.8314498210264797
1439;0.809736868231605
1440;0.6932518473937344
1441;0.7238607414351398
1442;0.9158840388048755
1452;0.7331156677368758
1453;0.8928650918006028
1454;0.8628192656893201
1455;0.8061400216607804
1456;0.8137346045988394
1457;0.7887759137121302
1458;0.7763417379312177
1460;0.7866701469384269
1461;0.8385266719453476
1462;0.7556186696335601
1463;0.9330691024382693
1465;0.858029411412172
1466;0.7362463718964466
1467;0.909359773626077
1468;0.7414725738510758
1473;0.8081929330699253
1474;0.7655070190772115
1477;0.7292428582485649
1479;0.8186408382076997
1485;0.850445208002823
1486;0.800285534955388
1489;0.8436297737490794
1490;0.8901296260431631
1491;0.7589544742102826
1492;0.915830938253827
1493;0.8485961530648828
1494;0.9074455391277654
1495;0.909369048284034
1496;0.7986651520822718
1497;0.8224820311921159
1499;0.8420278597507259
1500;0.9203170026162846
1501;0.8393948054948192
1502;0.887663206783249
1503;0.8375891865494617
1504;0.8948602445423209
1505;0.820374798652394
1506;0.8133213608743919
1507;0.8598593535390173
1508;0.9052224411628795
1509;0.8400276483316251
1510;0.8441576001325976
1511;0.8744770511862011
1512;0.8399421611534434
1513;0.8883599887735317
1514;0.8634211983581489
1515;0.8792910341872148
1516;0.8445714118364287
1517;0.8931379159014227
1518;0.8255914149962025
1519;0.8343026903067123
1520;0.7947427099667633
1521;0.8669511753567721
1522;0.8169573470413688
1523;0.815371905702804
1524;0.8852223650868148
1525;0.8413389451310078
1526;0.8877581584249806
1527;0.8002359091091577
1528;0.8278541570274053
1530;0.8503958856992818
1531;0.8836598656961169
1532;0.7727386273402473
1533;0.8109223606159193
1551;0.6409882629216095
1553;0.8551994243009029
1554;0.8306596898733112
1556;0.7503000193882315
1557;0.8382080798164449
1558;0.9052679711482932
1559;0.8014453322465219
1560;0.8608620054312385
1561;0.881468166951789
1562;0.8357654707162223
1563;0.8031870750182007
1565;0.8615731611677723
1566;0.8673498679971672
1567;0.8605995409746401
1570;0.8204654198318964
1571;0.7921157535038904
1574;0.7964776038243134
1577;0.7229122174425583
1581;0.848473041143459
1586;0.8686157767519593
1587;0.8863867078254827
1588;0.8782644688114376
1591;0.8909353786966514
1592;0.7585466100033159
1601;0.8395360258018157
1603;0.7950125281006132
1606;0.8374858229390928
1608;0.7149461783963575
1611;0.9201564510799645
1613;0.6836183040903553
1642;0.8271569039953276
1650;0.726507534832445
1651;0.8397276224265663
1655;0.7792532664485752
1656;0.6992750306999613
1661;0.8261507081521993
1662;0.8349731416832945
